,store_code_uc,year_week,y_counterfactual,y_predict,week_sales,region
5445,5309444,201438,74828.7957212028,74828.7957212028,87089.906,not affected by soda tax
5446,5309444,201439,73603.30006120229,73603.30006120229,82243.0,not affected by soda tax
5447,5309444,201440,79649.50507120215,79649.50507120215,86957.04699999999,not affected by soda tax
5448,5309444,201441,86980.73865120186,86980.73865120186,85733.81300000001,not affected by soda tax
5449,5309444,201442,79547.30611120284,79547.30611120284,82514.883,not affected by soda tax
5450,5309444,201443,77999.08308120196,77999.08308120196,81609.75,not affected by soda tax
5451,5309444,201444,79693.78793120274,79693.78793120274,92476.227,not affected by soda tax
5452,5309444,201445,89670.20973120265,89670.20973120265,89354.383,not affected by soda tax
5453,5309444,201446,79552.96560120318,79552.96560120318,82271.602,not affected by soda tax
5454,5309444,201447,86056.41101120185,86056.41101120185,82831.07,not affected by soda tax
5455,5309444,201448,117492.91454120234,117492.91454120234,78589.953,not affected by soda tax
5456,5309444,201449,98303.00037120169,98303.00037120169,86000.43800000001,not affected by soda tax
5457,5309444,201450,100243.73323120331,100243.73323120331,87699.141,not affected by soda tax
5458,5309444,201451,111293.91718120211,111293.91718120211,95446.711,not affected by soda tax
5459,5309444,201452,127825.41955120224,127825.41955120224,97608.508,not affected by soda tax
5460,5309444,201501,94087.4900512019,94087.4900512019,86002.18,not affected by soda tax
5461,5309444,201502,100573.62451120192,100573.62451120192,89523.586,not affected by soda tax
5462,5309444,201503,80647.99646120213,80647.99646120213,82258.797,not affected by soda tax
5463,5309444,201504,77181.37355120303,77181.37355120303,84552.633,not affected by soda tax
5464,5309444,201505,77128.63869120194,77128.63869120194,82989.789,not affected by soda tax
5465,5309444,201506,89369.02037120187,89369.02037120187,86854.516,not affected by soda tax
5466,5309444,201507,84533.4543212022,84533.4543212022,89738.656,not affected by soda tax
5467,5309444,201508,75830.29715120216,75830.29715120216,79417.133,not affected by soda tax
5468,5309444,201509,73892.91220120208,73892.91220120208,84852.82,not affected by soda tax
5469,5309444,201510,64186.41398410774,82814.0339259696,87696.391,not affected by soda tax
5470,5309444,201511,63173.05695410792,81800.67689596978,84067.68,not affected by soda tax
5471,5309444,201512,62036.3467341076,80663.96667596947,83331.633,not affected by soda tax
5472,5309444,201513,57384.44050410809,76012.06044596995,86328.891,not affected by soda tax
5473,5309444,201514,76212.37197410781,94839.99191596967,88884.45300000001,not affected by soda tax
5474,5309444,201515,62710.65010410744,81338.2700459693,83862.188,not affected by soda tax
5475,5309444,201516,58588.95505410789,77216.57499596976,81460.0,not affected by soda tax
5476,5309444,201517,59552.231264107264,78179.85120596913,79646.656,not affected by soda tax
5477,5309444,201518,61696.062984107426,80323.68292596929,82008.867,not affected by soda tax
5478,5309444,201519,69049.03247410752,87676.65241596938,83625.102,not affected by soda tax
5479,5309444,201520,58189.50728410781,76817.12722596967,78867.422,not affected by soda tax
5480,5309444,201521,55477.37931410757,74104.99925596944,76606.219,not affected by soda tax
5481,5309444,201522,59569.93356410776,78197.55350596961,74473.109,not affected by soda tax
5482,5309444,201523,61944.329794108446,80571.9497359703,78600.109,not affected by soda tax
5483,5309444,201524,69370.03029410761,87997.65023596947,79554.898,not affected by soda tax
5484,5309444,201525,62872.83965410762,81500.45959596949,77067.039,not affected by soda tax
5485,5309444,201526,55930.48857410763,74558.10851596949,77277.656,not affected by soda tax
5486,5309444,201527,66988.09678410763,85615.7167259695,75272.477,not affected by soda tax
5487,5309444,201528,74506.03091410773,93133.65085596958,77085.828,not affected by soda tax
5488,5309444,201529,58129.85687410769,76757.47681596954,72727.031,not affected by soda tax
5489,5309444,201530,58310.75653410777,76938.37647596964,71870.102,not affected by soda tax
5490,5309444,201531,60115.676054108175,78743.29599597002,74270.18,not affected by soda tax
5491,5309444,201532,67726.08856410769,86353.70850596955,77183.078,not affected by soda tax
5492,5309444,201533,68121.8654641077,86749.48540596955,73297.711,not affected by soda tax
5493,5309444,201534,74761.37764410791,93388.99758596977,74155.867,not affected by soda tax
5494,5309444,201535,76382.00185410763,95009.62179596949,75474.453,not affected by soda tax
5495,5309444,201536,74717.57005410761,93345.18999596947,84777.531,not affected by soda tax
5496,5309444,201537,83443.95922410737,102071.57916596922,79164.648,not affected by soda tax
5497,5309444,201538,64006.12865410773,82633.74859596959,76371.969,not affected by soda tax
5498,5309444,201539,63044.37037410779,81671.99031596966,76883.359,not affected by soda tax
5499,5309444,201540,62966.95803410781,81594.57797596967,77388.867,not affected by soda tax
5500,5309444,201541,70040.18854410775,88667.80848596961,81871.938,not affected by soda tax
5501,5309444,201542,64420.33531410759,83047.95525596946,76023.477,not affected by soda tax
5502,5309444,201543,64558.21656410773,83185.8365059696,75686.508,not affected by soda tax
5503,5309444,201544,73926.19847410748,92553.81841596935,88561.859,not affected by soda tax
5504,5309444,201545,73703.0993541075,92330.71929596936,84409.141,not affected by soda tax
5505,5309444,201546,69188.37007410763,87815.9900159695,78986.117,not affected by soda tax
5506,5309444,201547,72055.15241410774,90682.77235596959,78547.938,not affected by soda tax
5507,5309444,201548,102468.40300410807,121096.02294596992,75060.68,not affected by soda tax
5508,5309444,201549,86220.85865410778,104848.47859596965,82649.922,not affected by soda tax
5509,5309444,201550,81291.5560441077,99919.17598596954,85480.383,not affected by soda tax
5510,5309444,201551,91801.61182410788,110429.23176596974,92445.109,not affected by soda tax
5511,5309444,201552,108433.3179341077,127060.93787596957,93641.891,not affected by soda tax
5512,5351696,201401,455047.20539274067,455047.20539274067,456210.44,not affected by soda tax
5513,5351696,201402,457314.51701274817,457314.51701274817,427704.72,not affected by soda tax
5514,5351696,201403,447774.2100827296,447774.2100827296,406105.34,not affected by soda tax
5515,5351696,201404,446390.28575274,446390.28575274,413741.19,not affected by soda tax
5516,5351696,201405,443709.0770327399,443709.0770327399,423883.84,not affected by soda tax
5517,5351696,201406,459935.58218273974,459935.58218273974,431392.06,not affected by soda tax
5518,5351696,201407,456856.8646027405,456856.8646027405,467448.06,not affected by soda tax
5519,5351696,201408,444914.2507627399,444914.2507627399,427811.25,not affected by soda tax
5520,5351696,201409,443902.2503227403,443902.2503227403,435378.16,not affected by soda tax
5521,5351696,201410,455778.9976927403,455778.9976927403,461008.25,not affected by soda tax
5522,5351696,201411,450271.0863027411,450271.0863027411,410720.84,not affected by soda tax
5523,5351696,201412,449443.98680274,449443.98680274,441428.28,not affected by soda tax
5524,5351696,201413,441144.1222727406,441144.1222727406,414992.88,not affected by soda tax
5525,5351696,201414,450495.45623274124,450495.45623274124,456998.69,not affected by soda tax
5526,5351696,201415,455195.1984027404,455195.1984027404,439158.22,not affected by soda tax
5527,5351696,201416,463277.8108227394,463277.8108227394,498304.75,not affected by soda tax
5528,5351696,201417,440728.99044274085,440728.99044274085,361766.75,not affected by soda tax
5529,5351696,201418,448219.9474127409,448219.9474127409,434345.25,not affected by soda tax
5530,5351696,201419,456132.46308274055,456132.46308274055,431251.94,not affected by soda tax
5531,5351696,201420,454375.70014274004,454375.70014274004,428967.88,not affected by soda tax
5532,5351696,201421,447202.0480827406,447202.0480827406,434607.03,not affected by soda tax
5533,5351696,201422,455423.35246274085,455423.35246274085,416172.16,not affected by soda tax
5534,5351696,201423,455820.8408127406,455820.8408127406,421185.03,not affected by soda tax
5535,5351696,201424,459267.4686927409,459267.4686927409,445549.59,not affected by soda tax
5536,5351696,201425,449947.1052727405,449947.1052727405,435865.31,not affected by soda tax
5537,5351696,201426,442616.61115273996,442616.61115273996,416621.84,not affected by soda tax
5538,5351696,201427,456580.6602027406,456580.6602027406,440220.0,not affected by soda tax
5539,5351696,201428,464851.11636273994,464851.11636273994,444111.44,not affected by soda tax
5540,5351696,201429,446652.22654274,446652.22654274,427801.78,not affected by soda tax
5541,5351696,201430,446141.3308527401,446141.3308527401,445010.59,not affected by soda tax
5542,5351696,201431,450574.37885274075,450574.37885274075,440546.69,not affected by soda tax
